id_grid;fila;risco_fila;testes;positivos;total_users;total_risco2;total_risco
41eabb74-a312-41c0-afa9-c0922d8ab4c5;1;0;;;1;0;0
df1a4fb3-d302-4e5b-b073-7f48221f57a5;37;13;3;;40;0.33;0.35
72a648f5-af4a-45fe-b76b-6838d3fa84f3;1;0;;;1;0;0
ac080cd4-1452-4f83-9c03-fb80dedc7f6f;7;1;;;7;0.14;0.14
d3a89fc5-56b7-4117-a02e-a4b38b87776a;10;5;;;10;0.5;0.5
a9de9383-ada9-43ba-8800-bffd0e06d507;8;6;;;8;0.75;0.75
52a7a77c-43a9-43a3-9709-9d77ea76100a;3;0;;;3;0;0
e38284cc-133b-4f92-878f-7eb4a8658817;1;1;;;1;1;1
a8b09603-e9e6-4339-946d-ae56527c7f3b;19;1;9;;28;0.04;0.05
782beffc-61c3-4865-a459-f51c0b3c62f0;2;0;;;2;0;0
0d756307-1064-4a35-9006-7a1c663dbaec;1;0;;;1;0;0
d45f199a-7912-4135-a627-37161248072e;1;1;;;1;1;1
8b3e1ef4-527f-49e0-8b5e-6bbe50e2735c;23;15;3;;26;0.58;0.65
10a396c9-0c51-4b4e-a94b-9615f101cc32;1;0;;;1;0;0
aba3c3eb-bb30-4aa5-9f08-83df6b46627b;46;7;;;46;0.15;0.15
26dd48da-4491-44e7-81b2-3cb3e1984884;10;6;;;10;0.6;0.6
1f58a0b3-679a-472d-a049-458db0be4877;7;3;;;7;0.43;0.43
769168c6-86f5-414d-aa05-62d5c7bf1ac4;4;1;1;;5;0.2;0.25
1471eb5b-ed4e-4bef-9ef0-3075137fdc40;1;1;;;1;1;1
d98de075-e494-4f0b-ade9-2740990b74a5;1;0;;;1;0;0
6b54dcab-9115-487a-941d-297f0d1fc898;3;1;;;3;0.33;0.33
1d34a550-2616-47f9-9b2c-be39776e82a1;4;4;;;4;1;1
44a31f55-039b-4c0a-a513-4b08269a7540;2;0;;;2;0;0
5d1bc7c1-46a6-4b88-ab3f-7f91160546b1;9;3;;;9;0.33;0.33
83a22ab1-1006-4141-91a6-87873746966a;3;1;;;3;0.33;0.33
319bc087-9db7-4e86-aa9a-14104b3bab5e;5;2;;;5;0.4;0.4
49b4e559-0eb0-428a-8954-3ae27f18d0af;2;0;;;2;0;0
bb261b9f-26e2-4555-8f33-a7610661d956;6;0;;;6;0;0
3403d72f-475b-4fe2-89af-3c5be7d64c5d;27;9;;;27;0.33;0.33
1545a24d-8331-41ba-a0a5-740be627bf95;6;4;1;;7;0.57;0.67
a5955255-1d04-43ec-8a67-b1790150797b;8;4;1;;9;0.44;0.5
d56ee7be-331a-4798-b74a-73f0b6792fe6;2;0;;;2;0;0
2fee8fe7-675e-42e6-bc7d-ac097909f7ef;2;1;;;2;0.5;0.5
9d2548f9-514a-43cb-b141-65a8a6e86938;20;7;;;20;0.35;0.35
9e17bda2-3d0f-4e9b-83a2-0acaacd18496;4;4;;;4;1;1
b6f390fa-beb5-4b00-99e9-aab4c5f8054d;1;1;;;1;1;1
5f489c17-a676-436e-8b73-8716bf63ac0b;1;0;;;1;0;0
d0ae5fc2-a0c2-4431-abd8-0f15de27dac3;2;0;;;2;0;0
410748e8-03e0-4c86-bd33-c6e380cff663;3;0;;;3;0;0
17219a9f-b862-4e80-95ca-357602562d09;4;2;;;4;0.5;0.5
a1d34620-234c-4e12-a82b-b6376f1ac0ad;18;9;4;;22;0.41;0.5
3b0c0645-5763-4eb3-935c-2f1502e6db1c;7;3;;;7;0.43;0.43
ed94d5b0-73d3-470c-aa6b-98211600afc8;60;34;6;;66;0.52;0.57
ee160236-6cb8-44e9-84ec-935d653efb8f;22;11;2;;24;0.46;0.5
d1e15138-a7ba-47f8-8b95-02a8c0fd2319;1;1;;;1;1;1
9905115a-ded9-42c1-b3b0-bb4079f5a4d7;120;16;7;;127;0.13;0.13
6059ed14-9def-4aee-9f73-e0252c1584fb;1;0;1;;2;0;0
eb4820a6-d235-41cf-a992-ecad0efdc014;3;2;;;3;0.67;0.67
8af45d7c-f957-400b-8314-82ff953fe064;11;6;;;11;0.55;0.55
39314952-756a-4de6-8ccd-ddbb1d803a11;1;0;;;1;0;0
821408bc-6672-45d0-aad3-5af3a5fac5be;2;1;;;2;0.5;0.5
19deea5d-c798-4b9b-bcbb-f8caaa522094;1;0;;;1;0;0
b79719db-1509-43ca-88b6-7de1702a8af8;3;1;2;;5;0.2;0.33
ff49baff-0b84-4bc7-8e9b-51ab348604d6;42;10;6;;48;0.21;0.24
dc054537-c7d0-4554-a815-8f84e310f9b8;11;7;1;;12;0.58;0.64
83177591-b029-48e5-948b-62a62d698aa2;1;0;;;1;0;0
12584677-67a2-419b-865b-0db8ef18c88d;1;0;;;1;0;0
b6254d08-ee59-450f-886e-82b106c52fd3;13;5;1;;14;0.36;0.38
c9c20db5-1300-42d4-9b9b-c1e42a0cf04d;1;1;;;1;1;1
304b0b5d-f1f5-4d7a-904f-209c99306bea;9;4;;;9;0.44;0.44
0288e48c-b852-4352-aee1-7fbe1a20b7b5;16;6;2;;18;0.33;0.38
8cddd2de-8e36-4396-a583-4cda140dc76e;5;1;;;5;0.2;0.2
a9a0efb4-62a5-443f-a7cc-8fbeb0578a47;20;10;3;;23;0.43;0.5
0296daec-6b01-43f7-9c8e-a1b2207c394f;1;0;;;1;0;0
ca4b1aa1-5267-4b16-9196-7c41d4c8f325;214;56;32;;246;0.23;0.26
3050f5d3-5651-4b09-80dc-51553e35d845;2;0;;;2;0;0
56f048a1-027f-49c5-92b7-dabb4f2a38a6;6;4;;;6;0.67;0.67
123286e9-c875-4e4f-b896-a10c0c75f2ba;5;0;;;5;0;0
183d5817-9486-4e09-99d5-60212977227c;1;1;;;1;1;1
ef5eaa19-687f-44b1-835a-4f9217187837;4;0;;;4;0;0
3fe3a3d9-db08-4683-81cf-7c067f298219;11;6;;;11;0.55;0.55
c8dd38c0-c691-4e5c-8133-4dbf355d0fe8;16;10;;;16;0.63;0.63
9e7327a0-a547-4794-925f-dbb2187ec754;17;6;;;17;0.35;0.35
666bc480-68cc-47e2-b410-046bb41cc0f9;78;10;14;;92;0.11;0.13
c010d12c-9fdb-4b74-aa0c-84e32048eecd;1;0;;;1;0;0
810e1133-371e-494e-b4d6-b7a0658102b9;3;3;;;3;1;1
a52a4da5-f44e-4ea5-9fe1-93aee5619926;1;0;;;1;0;0
f5e15acf-a331-4007-b5ca-66d8e976db1a;23;7;4;;27;0.26;0.3
91df85a9-a693-40ea-9a82-bf4afcecff7f;5;0;;;5;0;0
1ab8269a-82ec-4baf-8c27-36d4f8b2de69;1;1;;;1;1;1
1de9b3dc-cc1d-402d-bb56-2b222641b041;8;1;2;;10;0.1;0.13
566c32f2-8c10-4bec-a3de-cbc87ed60e32;2;1;;;2;0.5;0.5
06caa615-558a-41aa-a389-89cea4af9af0;42;17;;;42;0.4;0.4
ab45b3a5-c944-4146-8b62-f850a6067c0c;6;3;;;6;0.5;0.5
73d949a1-87ab-40ec-b492-69ea17234731;4;2;;;4;0.5;0.5
ef6b1d40-6dfc-4be2-93c9-f0f8930fbc38;17;3;4;;21;0.14;0.18
65393e79-e502-471b-af65-89d65e830a6d;20;15;;;20;0.75;0.75
edd2fa2e-94a4-4977-97e8-98cbff63ec8c;2;1;;;2;0.5;0.5
08c9b38b-bb88-4cb0-ba66-c942793dad9b;3;1;;;3;0.33;0.33
7f3e72c1-ac28-487a-aa06-7d026dac76bf;2;1;1;;3;0.33;0.5
a42759b4-16d3-4a49-a73c-2044cfefb571;1;0;;;1;0;0
be018a95-9100-4c52-a674-e17337901c57;2;1;;;2;0.5;0.5
cfcefb82-3af6-4670-9805-54ec9f1df093;1;0;;;1;0;0
6d3c3f61-11c0-47b5-8c2a-c4ac5e07ce00;1;0;;;1;0;0
e96516e4-498d-460a-b298-e1d8fa90cc1d;5;2;;;5;0.4;0.4
9b18bb1c-79fa-49f9-9caa-74183090fcd0;2;1;;;2;0.5;0.5
08ca1c51-308c-412d-832e-eeacfe2174a3;1;1;;;1;1;1
ffaf4ff0-f778-4adb-ac57-b45c679ef8a1;1;0;;;1;0;0
af67d069-0be2-4289-a703-6997360f2edc;10;2;;;10;0.2;0.2
931ca3c4-c85c-41d5-bd19-247583d3f995;2;0;;;2;0;0
211b0718-9f4e-4113-8295-f0ad7c0b5d1d;8;0;;;8;0;0
c0566e25-9941-4d4d-b465-0e19fa8ad805;1;0;;;1;0;0
b09a3d99-289f-46cf-bc28-e3dd2fcb41a8;1;0;;;1;0;0
039b686c-0c45-40b7-8d0d-ff32a3ac0789;13;10;1;;14;0.71;0.77
9b70e0c2-709d-4f20-93f2-92cd4c583e0a;24;17;2;;26;0.65;0.71
d9f87862-ee23-4e15-9bbd-964816624a5e;31;12;1;;32;0.38;0.39
364b1e04-188d-4da0-9d66-0f100e79fed4;2;0;;;2;0;0
31b75931-f025-4ddc-92ea-2c810faa8b64;2;0;;;2;0;0
a9e960f8-81b5-41b2-8ff0-9ca297832168;36;9;9;;45;0.2;0.25
8b9d8734-9eb0-4342-9416-905f02ab19ce;36;10;2;;38;0.26;0.28
21d39af8-d5aa-4a04-a402-897aa54900f1;18;5;2;;20;0.25;0.28
b08cbe1f-a506-4e9f-9457-c0566f0e8bf5;1;1;;;1;1;1
3749e70f-ea09-4f76-b959-b4522cc4db69;41;21;;;41;0.51;0.51
1e63d3f6-f1b3-42b5-a7bf-b6572ee9a498;104;22;39;;143;0.15;0.21
9cdb483f-01c9-4903-a632-7a3fb2ec93f0;6;0;;;6;0;0
2f41187f-8e34-44d7-a152-d49010cf10ee;23;10;2;;25;0.4;0.43
d82d99bc-ee4c-4e57-be87-d845936d0e66;1;0;;;1;0;0
6c670038-55e2-46f9-a0e9-0c91d47b88db;22;13;1;;23;0.57;0.59
2999560c-8246-462f-9279-39dc5ee5fd6e;1;0;;;1;0;0
0e9fa3c0-dddc-404b-a5b0-bc892fd38e3a;1;0;;;1;0;0
bf917e9a-2a8b-4187-9660-8d22251761e2;9;1;;;9;0.11;0.11
deae4535-f4fb-40f8-b3af-48d611a66913;77;35;5;;82;0.43;0.45
ce0e1a91-a0a0-4993-a12e-81725928d74f;2;1;;;2;0.5;0.5
fc48aae6-1b0f-4991-9a26-2d7e5ecee0e0;7;2;;;7;0.29;0.29
2bc8b814-02b2-4ac7-a6f9-2aad5fd993ca;1;0;;;1;0;0
c23619a6-847f-452b-bc41-501c9ff8df98;1;0;;;1;0;0
4119639c-2918-4b79-b75f-d81cef46d373;2;1;;;2;0.5;0.5
1dfae9f1-4d77-443f-a2d2-ff86e319b669;1;0;;;1;0;0
8630dba1-a12f-422d-8c63-9019a447386c;20;9;;;20;0.45;0.45
192d26a8-aa37-40c4-88a2-86e3450595b3;3;1;;;3;0.33;0.33
c536ca89-e95a-4a66-92b3-e6591c2b86ab;1;0;;;1;0;0
0a06f39c-91b8-430c-96b1-2ebc943d38a9;25;15;2;;27;0.56;0.6
c58538fa-bcab-4d8a-833f-6405fc2a7307;10;4;;;10;0.4;0.4
025e6d5c-45a1-4a79-be98-4925bd37c857;4;1;;;4;0.25;0.25
9ef8630c-aa92-4427-8477-198e79b90ffb;2;0;;;2;0;0
050a668c-0ad9-458a-b52f-9dc49ecc6dc2;1;1;;;1;1;1
55ed5602-1457-4aff-b2c6-d7137511a990;13;7;1;;14;0.5;0.54
1e03072d-eff9-4e58-8c66-2dc322754de5;14;7;3;;17;0.41;0.5
46289f67-f4ee-4d19-b5fe-42662b73aed2;2;2;;;2;1;1
2dc57212-2257-4919-b74c-c0a029f206bf;4;3;;;4;0.75;0.75
b268970b-3230-4ad0-872e-1e9e5b5f96c7;2;1;;;2;0.5;0.5
1ca423ad-370e-482e-b2bc-5ac26fcc0a26;1;0;;;1;0;0
399bb8ad-08c8-4fe7-ab95-54044cec77d0;1;1;;;1;1;1
657389a8-5246-4acd-a30f-1197b5aa37d6;4;2;;;4;0.5;0.5
a41ec37b-c62d-4b5b-9f85-c6e2f104aabc;2;1;;;2;0.5;0.5
10df0b40-1a74-4df4-963a-321d12cb0ca5;3;3;;;3;1;1
8c35e402-2aef-4e47-a846-b90c6b8d6c72;10;3;;;10;0.3;0.3
644d21fb-db11-4b28-8eb7-fb222b2e66b0;5;3;;;5;0.6;0.6
51586995-eef6-4e66-abe1-194d9cdd0765;1;1;;;1;1;1
ead94e89-1e3d-4d0a-a685-80be936d46dc;26;5;;;26;0.19;0.19
b3959c1e-41af-4e8c-9f95-3ee5413d88a1;4;0;;;4;0;0
648fa845-03be-408d-9eb1-968e3bc0ccb6;1;0;;;1;0;0
db3265b4-aa37-47ec-a751-12b2bce0168e;24;11;1;;25;0.44;0.46
e1592754-66a2-4940-8da4-0bd42c178911;5;2;;;5;0.4;0.4
bd29f2e5-4034-4d92-b507-d84e5bdeab16;2;0;;;2;0;0
29eeb2ae-b663-452d-a314-21812ed8e700;1;0;;;1;0;0
26403284-5b5b-4345-8bf4-57c52600f8bf;2;0;1;;3;0;0
75389867-0f50-464d-ad9f-d0b858351c3a;4;0;2;;6;0;0
bedcacf9-3e21-43a4-8497-606481fa88c6;5;1;;;5;0.2;0.2
2fe5e5ed-ea11-467a-a6b1-31aa342e5c19;1;1;;;1;1;1
9209cbe9-90c9-4b78-a418-115d9e790426;5;1;;;5;0.2;0.2
7a7d9b8e-0d5e-4915-9230-acd45cbcdf56;13;7;;;13;0.54;0.54
9fb8fac2-d873-414e-92ee-04127f4d371a;1;0;;;1;0;0
ac3cb37b-1587-49c6-bd02-ed0cf4d5cf50;2;0;2;;4;0;0
e5156558-190a-4c5c-9e3c-b909aef72295;2;1;;;2;0.5;0.5
33a18092-57d0-455e-8311-569363340fae;1;0;;;1;0;0
630d4efe-0e84-4f60-88e1-c20d83a2d3e2;32;14;1;;33;0.42;0.44
6941e346-93f4-4038-a6e4-377b0772c5aa;1;0;;;1;0;0
5818b54b-204b-441c-8130-b9514efaf927;6;4;;;6;0.67;0.67
7169c030-b8e2-46f1-b046-daafb6706e48;1;1;;;1;1;1
3bcd76ed-81cb-400d-bc6b-5f37e3e48bf8;1;0;;;1;0;0
41c15e8f-79f6-44ce-b412-d1acc97633c6;1;0;;;1;0;0
fcdb92a0-40f8-4112-a7d2-b7c54f7a487e;5;4;;;5;0.8;0.8
6a0c4249-495d-484c-851a-60ad77fde31c;3;2;;;3;0.67;0.67
dccf47cd-71f3-4002-ba6c-7c3af2d2b8c4;2;2;1;;3;0.67;1
cf6c86aa-795f-4576-9693-9d3b7d0486e4;4;1;;;4;0.25;0.25
cbdb407c-66c5-434e-85aa-4a78076d3e31;28;15;10;;38;0.39;0.54
2a6830b0-f379-4206-a8f5-835dfe28da11;2;2;;;2;1;1
8cbbef2b-5aea-4576-89ad-74c5b00f8fd6;3;1;;;3;0.33;0.33
62e1e3af-282c-4207-b856-347c6249a6c8;1;1;;;1;1;1
b34ac684-6148-461a-ae80-b0083395c6e2;12;7;;;12;0.58;0.58
fed8c220-86f1-4467-9b03-9d6775e1f0e1;6;3;1;;7;0.43;0.5
e8b604cf-4e6e-44bb-955e-a7415e98304e;1;0;;;1;0;0
3f032e0f-993e-4e4a-9cb4-d20f9b77e068;27;13;3;;30;0.43;0.48
ec6c6e77-97a3-46a8-aa8c-65f3c93ec0d7;14;9;;;14;0.64;0.64
8e621f98-0c7e-4a1b-af3a-4fee84b66282;31;11;;;31;0.35;0.35
3bb17829-4205-4ea4-93d2-349e06d58536;1;1;;;1;1;1
dbcd5d7a-aafe-432c-b502-27ea2b444b6f;1;1;;;1;1;1
3dc104bd-372c-463e-a10b-9935b0ddc163;37;8;;;37;0.22;0.22
8df4bfb6-1194-4a67-8b1c-d1f590d9bf64;18;7;;;18;0.39;0.39
c4eeeb37-c16c-4eff-82a6-de9da7c435aa;3;0;2;;5;0;0
77546441-fbec-4619-9aca-0d5e47fa4875;1;0;;;1;0;0
428fc892-0adb-443b-b92b-f3676fddc785;1;0;;;1;0;0
e6e7a0c3-afde-4348-abe2-d3caf9a6c4ff;1;0;;;1;0;0
2ae6adb1-b83a-4046-80dd-5a245f99abb1;2;0;;;2;0;0
1a75a484-710d-4ae7-baed-9ec18d23d07e;1;0;;;1;0;0
879e1f39-c649-4ba0-b14e-c86a58f321da;3;1;;;3;0.33;0.33
ff816784-4dbb-42f6-9341-e4efaf5b1654;21;5;;;21;0.24;0.24
ef168661-7f24-4968-b8e5-2b41a43c1e33;5;4;;;5;0.8;0.8
dd9a7eca-3561-4a1b-a317-8b5bfdb6a3c8;5;2;;;5;0.4;0.4
cf609da2-59a5-41de-a36e-71e68761a95a;10;3;;;10;0.3;0.3
5f829d36-fb45-466f-a676-dc942ccd9b92;1;0;;;1;0;0
05db1662-9d8a-422e-b375-ae597162ad04;4;1;;;4;0.25;0.25
c235c2bb-2299-4a54-a94e-9661e0aee8ba;10;1;;;10;0.1;0.1
9c332986-b447-452f-853f-1cacc4ea5be1;7;3;;;7;0.43;0.43
eb6255b9-a763-472e-bdc7-c27e6a51dc8e;3;0;;;3;0;0
2b1c610b-077c-487e-aae6-172a8ac2c0aa;25;6;;;25;0.24;0.24
e3d5f59b-0f03-44db-a03e-2fafddd0c942;3;0;;;3;0;0
6e2ea8a9-c0d2-47ad-8c7a-473687c4104d;2;1;;;2;0.5;0.5
847e3760-9cea-4080-97ec-1a5654ad12de;1;1;;;1;1;1
1da237cb-1bfa-4daf-964c-bfd78fce0ca5;1;1;;;1;1;1
82e1e091-4c7e-49a1-bb68-a610e0fc99ee;4;3;1;;5;0.6;0.75
9cb6b0d0-eb67-47bc-828e-7417bf129035;15;7;1;;16;0.44;0.47
c1f1ba6c-4dab-4d28-9d4a-e9b0b7e4460e;1;0;;;1;0;0
23484c6d-dfa2-4e31-a64d-156e24ed824d;3;1;;;3;0.33;0.33
024a7d80-9728-4102-86cf-6e2b501cf069;2;0;3;;5;0;0
fa12b70f-73b2-403f-802c-81641f3b5d48;3;2;;;3;0.67;0.67
9ef67c8a-49d4-4fc1-81e8-4e70730e09c2;8;0;;;8;0;0
d89f3893-fef3-4aa8-874f-f5566c2b068d;33;6;3;;36;0.17;0.18
abf9d31c-b1d4-40eb-82ce-9c09ce0976e2;13;3;5;;18;0.17;0.23
972aec44-7f73-413f-8549-0cc4394cb949;3;1;;;3;0.33;0.33
3a2691dd-4869-4d3a-a431-d730f372593f;1;0;;;1;0;0
e7189f39-aa33-4a61-b660-417b3e6a08a2;2;0;1;;3;0;0
93ad958d-159a-4d8e-a00b-e8b59d2e73a8;2;0;;;2;0;0
7cc14e8b-6f37-49a6-a30e-cc27d4a8cd1a;2;1;;;2;0.5;0.5
73fe1fd4-a41d-43df-90e7-831c19e0dad1;1;0;;;1;0;0
88ed643a-f730-4ee9-a3a0-2bd4001ff543;1;0;;;1;0;0
1dc676a3-7daf-416a-b5e5-c900c19e6ce3;14;10;3;;17;0.59;0.71
3be79b7a-ef45-4cae-a538-d2cea4ae5dd8;1;0;;;1;0;0
6bc38647-507d-4521-aa07-03044e008d56;3;3;;;3;1;1
933567ea-54e6-4696-9956-a17363dfcf43;1;0;;;1;0;0
d71de007-6c7e-4633-8566-9eadbfd2032c;1;1;;;1;1;1
88daa27d-5e61-4867-a55d-9cdf4293f371;8;1;;;8;0.13;0.13
90661f65-b776-4802-98b1-6fac6f3dedb0;1;0;;;1;0;0
3a7b73b6-1ed1-4c73-aa44-544994d9e705;6;5;;;6;0.83;0.83
1b5bf0fa-bd9d-4d91-9cfa-199b9e281eb4;4;0;1;;5;0;0
f913258e-f5a3-4f86-a5d7-4d8cbd308158;3;0;;;3;0;0
dca2c285-b0d6-4393-ae6f-b1e3b5eb218b;6;4;;;6;0.67;0.67
e9cb397d-7ee8-4844-9885-dd301d011e6d;8;4;;;8;0.5;0.5
69771800-cd36-4477-9e9b-e11c46d4489f;1;1;;;1;1;1
19545f1c-c995-4af9-82e4-c6cf14affeb7;1;1;;;1;1;1
ba99bae0-37e3-4de2-9f3e-c50536be1d8d;3;1;;;3;0.33;0.33
08ffbfdc-1c28-4ee4-b316-250ff97a6bdf;1;0;;;1;0;0
00a87584-def4-4661-bdfa-0d4ef17bc123;1;1;;;1;1;1
d4a91f55-8ad9-4edd-9b25-1c8a9ebbe365;1;0;;;1;0;0
eae2eeab-f428-4239-a091-7e9bd2fabb85;1;0;;;1;0;0
c13b8c40-0d7f-4cfc-b042-6770dc17476c;6;1;;;6;0.17;0.17
9c9ba816-e34f-43a2-902a-16321e8bb0fd;3;1;;;3;0.33;0.33
06397fdd-5575-44ce-b2bd-d3160d0fd0e7;7;4;;;7;0.57;0.57
12f0c97e-7a73-4355-b96e-39629d860cee;2;0;;;2;0;0
e670f89f-2d7d-4c06-9d8f-b3ecf6f8f8b5;28;8;2;;30;0.27;0.29
e07f658e-56ea-4a9a-a9a8-3520f398d012;1;0;;;1;0;0
440ebfb5-3d58-4f44-ab55-416562eae053;13;4;;;13;0.31;0.31
84f4abd5-67d1-4b00-803c-96ac01b7087a;1;0;;;1;0;0
582ef488-adb0-4d5e-a9ba-7398c71736ef;4;2;;;4;0.5;0.5
84338dc2-52eb-4f3a-a2ca-d9e43198b1c9;7;2;1;;8;0.25;0.29
19103e36-b903-4c1e-bc73-123955d8adbe;7;3;1;;8;0.38;0.43
726e33a0-df17-439c-9439-d953b67fabcf;3;0;;;3;0;0
75b85ff0-834f-492d-b0c4-629729a092bd;5;1;;;5;0.2;0.2
1d492656-17f0-48f6-9ac0-33d512ff8b1e;25;13;;;25;0.52;0.52
4eab5c93-284c-4a2a-97e8-bbadfc182eed;1;0;;;1;0;0
244ee316-c1cd-4f5e-9494-fb97ce51549a;1;0;;;1;0;0
e05fad93-7f93-4379-85ca-ae77de53a8e2;3;1;;;3;0.33;0.33
9de2914f-f55e-4d43-89df-b942ff1446ba;6;0;;;6;0;0
0bf5f9ec-b44e-4a18-9289-193f306ff7f3;2;0;;;2;0;0
8b7f7378-6bee-4032-bcb3-6cbb8cb493e8;26;13;2;;28;0.46;0.5
8a0de7cc-3f43-4c65-9e5e-99a767f8c330;3;0;;;3;0;0
04e9c820-ef52-4263-b4d9-f9b3bde6c083;1;0;;;1;0;0
2c9474d0-064b-4db7-a4c6-5789385f9001;30;12;3;;33;0.36;0.4
7f5aa055-d917-4ef8-9481-f3ed00e1be37;1;0;;;1;0;0
94ccd359-e889-49a1-9f7a-73101cc7e858;41;16;7;;48;0.33;0.39
a7620b56-2b76-4cd3-861d-e3b1652a3dfc;2;0;;;2;0;0
4d374d1c-4beb-4900-988f-c6b2159a7e59;2;0;;;2;0;0
d81b75f0-04ea-43f8-bc34-2faf6a8bcb6f;2;0;;;2;0;0
f978f9c7-6c5d-4204-9904-a5c11cafcdcb;1;0;;;1;0;0
831bad8f-b451-4227-b509-600afde14986;1;0;;;1;0;0
bd813d29-9094-4cc1-ad87-1c7e664bdbe1;3;1;;;3;0.33;0.33
159975da-cdd1-46a4-a66a-6660fbf37b4a;2;1;;;2;0.5;0.5
7129cd4b-661a-47c5-8f12-403d39f7a9b1;17;4;1;;18;0.22;0.24
a31e6b06-f80b-433e-9106-0fba008e371d;1;0;;;1;0;0
fcca4dde-0262-40bd-9d83-e96f1eaf1d51;11;4;;;11;0.36;0.36
7134e54f-71c0-41bb-91ad-90777cabaccb;3;3;;;3;1;1
66271d69-6cfb-4f81-a7d6-4241cab8e5da;21;9;;;21;0.43;0.43
297bfc8a-7694-4448-bc4e-048d9e5937dc;2;1;;;2;0.5;0.5
03db2fc7-4166-455b-ab24-a43af5ece549;34;8;2;;36;0.22;0.24
73142ab6-ee59-471d-9275-1fc2f4d1f7f9;1;0;;;1;0;0
ff211a24-214b-47ff-9365-2c2fe11a8fe4;3;2;;;3;0.67;0.67
2960b31b-a38d-47d8-8dce-5af8ac817948;2;2;1;;3;0.67;1
458ff57d-2fcf-4eb4-85ae-24631733d866;3;1;;;3;0.33;0.33
4a7c64d4-3806-4628-a258-d0e38e5228e1;18;5;1;;19;0.26;0.28
595dc7ea-f863-49b9-ad30-38fbc06e7f57;13;2;;;13;0.15;0.15
5d7d4062-2461-47bb-ac3c-8fff8bb156c2;1;0;;;1;0;0
ebd2f260-284b-4a1a-8c87-dfbb937fef22;27;12;2;;29;0.41;0.44
c8441ba6-1a3c-4293-9124-ccbde4306058;8;2;;;8;0.25;0.25
9fa44742-be36-4088-ae50-a3052bd628d7;27;13;3;;30;0.43;0.48
80f6c2be-7068-49b3-a396-44a6d6b15d4c;7;4;3;;10;0.4;0.57
a81b50ae-f5d6-4b31-bded-9c351ee27cb3;29;18;;;29;0.62;0.62
cfe60fb7-d546-440e-80af-f0a19e103278;1;0;;;1;0;0
00682505-44b3-4717-8dbe-2b4081761892;3;2;;;3;0.67;0.67
440fd534-40d3-478e-9306-f65fb6dff1c4;1;0;;;1;0;0
dab3008a-e5dc-4b19-bd57-95605adaffc5;50;19;2;;52;0.37;0.38
6b7bee7d-4c7a-44a5-8c10-68e6acbc6033;1;0;;;1;0;0
619d3b94-07d4-45f6-bee1-2ec98cc1b1fb;112;27;12;;124;0.22;0.24
6f90ee9b-b13c-4912-9ba0-1611ece42470;2;0;;;2;0;0
43180c32-137b-4c40-8842-06ca497038dc;2;1;;;2;0.5;0.5
3233cd32-0c99-4ba9-8f17-54985ea5de5a;1;0;;;1;0;0
059fdd7a-7a3c-47a0-b846-ac4c48756b40;1;0;;;1;0;0
f0bd92fd-5641-43ae-95e3-26af746ce8ab;1;0;;;1;0;0
0ebbd9f3-6e44-475f-95e7-c5b07820f5d2;1;0;;;1;0;0
23d111a3-dc15-4b98-8134-d808699d81c8;23;4;11;;34;0.12;0.17
59adba1e-ec59-4db3-8950-9039a7978b00;2;0;;;2;0;0
c97ba2f9-4c8c-45aa-96a0-db4456f597ea;14;4;;;14;0.29;0.29
1a5a3602-1e83-4c89-9c92-6cc9de89be85;49;16;3;;52;0.31;0.33
74b661db-c2b2-4b4b-8ea5-bbed7f113f8f;1;1;;;1;1;1
98753b3b-3002-4b49-99d6-c688e18d5e51;1;0;;;1;0;0
da89cb47-8372-4712-81d6-6f90234a09e3;1;0;;;1;0;0
53313bca-5710-4e1d-8175-048f2eb46680;1;1;;;1;1;1
38309dc5-5b7a-49e8-9477-051f8e78923d;6;1;1;;7;0.14;0.17
c8bd1ade-1fe6-43b7-b7c0-e7057caa9f16;18;11;1;;19;0.58;0.61
b5641a99-5f2a-46ca-8bd7-51be23d9e486;5;1;;;5;0.2;0.2
99227a1a-29c8-437b-b618-4ab615fd50ff;2;0;;;2;0;0
1081f1a3-78eb-4f29-a403-afa738398579;6;3;1;;7;0.43;0.5
8e01a225-202c-48f3-b0cf-1d7d1e1d41da;5;1;;;5;0.2;0.2
9fd9e794-4ad9-44a7-a936-4597af19bba9;3;1;;;3;0.33;0.33
62388dec-ac38-4f6f-bdf4-c06e2fc5e556;2;2;;;2;1;1
9629d163-10db-4d1a-b1b5-b1f8c1a1ebf7;3;1;;;3;0.33;0.33
78ea0559-ace9-47c6-8bed-16b01e907407;1;1;;;1;1;1
910efe7c-99a3-46db-a7c7-b588f37c4c4b;1;1;;;1;1;1
205a9550-5430-4ad5-a7ab-115e6a9cc344;1;0;;;1;0;0
0164d506-baa4-4959-ae07-1f3a0804dc87;3;0;;;3;0;0
84ca165a-1d41-4fed-a503-dbfe077baac1;16;5;2;;18;0.28;0.31
933b3db1-cc7a-442e-8eb3-fa49634fd5e4;3;1;;;3;0.33;0.33
c90ab150-26c4-4f9b-a7b6-2e1711b23da6;6;2;;;6;0.33;0.33
140054e1-f096-4586-bf27-c9d82af8f840;2;0;1;;3;0;0
2e4a1a84-2471-4767-bebc-8026803b8287;1;0;;;1;0;0
dbbb3d7a-5a26-4c7f-b5ee-244300326eef;2;2;;;2;1;1
